trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
6391,False,"{'a': 0.01, 'e': 0.0016712262644338783}",25,8,26.701984828512717,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6392,False,"{'a': 0.01, 'e': 0.0016695550381694443}",25,3,40.17962556630128,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
6393,False,"{'a': 0.01, 'e': 0.0016678854831312748}",30,18,26.559525347315308,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6394,False,"{'a': 0.01, 'e': 0.0016662175976481436}",20,12,16.80037129106036,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6395,False,"{'a': 0.01, 'e': 0.0016645513800504954}",25,15,18.434766725912894,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6396,False,"{'a': 0.01, 'e': 0.001662886828670445}",20,7,23.131889354348573,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6397,False,"{'a': 0.01, 'e': 0.0016612239418417746}",30,12,25.429248185506957,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6398,False,"{'a': 0.01, 'e': 0.0016595627178999327}",20,16,6.6287568826638665,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6399,False,"{'a': 0.01, 'e': 0.0016579031551820329}",25,15,15.749058255933535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6400,False,"{'a': 0.01, 'e': 0.0016562452520268508}",30,8,41.532809470627356,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
6401,False,"{'a': 0.01, 'e': 0.001654589006774824}",25,12,21.505460058165585,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6402,False,"{'a': 0.01, 'e': 0.001652934417768049}",20,10,16.597416511385152,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6403,False,"{'a': 0.01, 'e': 0.0016512814833502811}",20,12,17.42989372066374,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6404,False,"{'a': 0.01, 'e': 0.0016496302018669307}",25,14,20.854067983447955,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6405,False,"{'a': 0.01, 'e': 0.0016479805716650639}",25,8,32.17026905154986,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6406,False,"{'a': 0.01, 'e': 0.0016463325910933988}",35,23,25.10454987328199,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6407,False,"{'a': 0.01, 'e': 0.0016446862585023053}",25,5,31.025022393505054,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6408,False,"{'a': 0.01, 'e': 0.0016430415722438032}",25,18,12.427895350803139,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6409,False,"{'a': 0.01, 'e': 0.0016413985306715593}",20,14,12.52696946103329,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6410,False,"{'a': 0.01, 'e': 0.0016397571321408878}",20,14,11.897638391653066,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6411,False,"{'a': 0.01, 'e': 0.0016381173750087468}",20,13,12.656819015891344,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6412,False,"{'a': 0.01, 'e': 0.001636479257633738}",30,13,30.499765409078083,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6413,False,"{'a': 0.01, 'e': 0.0016348427783761043}",20,5,22.259226064751083,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6414,False,"{'a': 0.01, 'e': 0.0016332079355977282}",20,12,15.954297903362521,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6415,False,"{'a': 0.01, 'e': 0.0016315747276621304}",20,13,14.65998028548738,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6416,False,"{'a': 0.01, 'e': 0.0016299431529344683}",20,13,12.18050821132538,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6417,False,"{'a': 0.01, 'e': 0.0016283132097815339}",20,8,20.263402742081418,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6418,False,"{'a': 0.01, 'e': 0.0016266848965717524}",25,11,24.92090144826506,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6419,False,"{'a': 0.01, 'e': 0.0016250582116751806}",25,8,27.227135799255322,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6420,False,"{'a': 0.01, 'e': 0.0016234331534635054}",30,21,15.687164531008621,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6421,False,"{'a': 0.01, 'e': 0.001621809720310042}",20,12,12.844672786362876,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6422,False,"{'a': 0.01, 'e': 0.0016201879105897318}",20,8,21.005453617071947,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6423,False,"{'a': 0.01, 'e': 0.0016185677226791422}",20,13,13.051967435172969,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6424,False,"{'a': 0.01, 'e': 0.001616949154956463}",25,15,18.11178931834043,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6425,False,"{'a': 0.01, 'e': 0.0016153322058015066}",30,7,40.343749106994395,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
6426,False,"{'a': 0.01, 'e': 0.001613716873595705}",20,13,13.11566970100997,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6427,False,"{'a': 0.01, 'e': 0.0016121031567221094}",30,17,24.50482800219431,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6428,False,"{'a': 0.01, 'e': 0.0016104910535653873}",25,12,24.604858218498823,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6429,False,"{'a': 0.01, 'e': 0.0016088805625118219}",20,10,19.00694200230368,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6430,False,"{'a': 0.01, 'e': 0.00160727168194931}",20,10,21.164043053875673,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6431,False,"{'a': 0.01, 'e': 0.0016056644102673606}",25,19,11.170685906401967,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6432,False,"{'a': 0.01, 'e': 0.0016040587458570933}",20,13,14.26495974594266,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6433,False,"{'a': 0.01, 'e': 0.0016024546871112363}",25,15,18.891752908745616,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6434,False,"{'a': 0.01, 'e': 0.001600852232424125}",20,12,15.355245047658045,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6435,False,"{'a': 0.01, 'e': 0.001599251380191701}",20,12,18.06050416005529,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6436,False,"{'a': 0.01, 'e': 0.0015976521288115092}",20,8,21.505916370504536,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6437,False,"{'a': 0.01, 'e': 0.0015960544766826976}",20,10,17.215862738030715,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6438,False,"{'a': 0.01, 'e': 0.001594458422206015}",25,16,21.61270753423194,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6439,False,"{'a': 0.01, 'e': 0.001592863963783809}",20,13,13.588218638251206,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6440,False,"{'a': 0.01, 'e': 0.001591271099820025}",20,11,16.913794373833024,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6441,False,"{'a': 0.01, 'e': 0.0015896798287202052}",20,8,20.05178296082423,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6442,False,"{'a': 0.01, 'e': 0.001588090148891485}",25,15,18.983170956634154,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6443,False,"{'a': 0.01, 'e': 0.0015865020587425933}",25,10,28.224718433888132,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6444,False,"{'a': 0.01, 'e': 0.0015849155566838508}",30,23,14.609597895933812,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6445,False,"{'a': 0.01, 'e': 0.001583330641127167}",25,11,22.83836686699157,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6446,False,"{'a': 0.01, 'e': 0.0015817473104860398}",20,11,18.12956506160796,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6447,False,"{'a': 0.01, 'e': 0.0015801655631755538}",20,12,14.884152417855237,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6448,False,"{'a': 0.01, 'e': 0.001578585397612378}",25,8,31.36532325912534,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6449,False,"{'a': 0.01, 'e': 0.0015770068122147659}",20,9,19.143871307313734,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6450,False,"{'a': 0.01, 'e': 0.001575429805402551}",20,6,28.245969818272442,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6451,False,"{'a': 0.01, 'e': 0.0015738543755971484}",20,9,20.019874163907623,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6452,False,"{'a': 0.01, 'e': 0.0015722805212215513}",20,3,27.16908163331229,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6453,False,"{'a': 0.01, 'e': 0.0015707082407003298}",25,9,25.718960706489575,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
6454,False,"{'a': 0.01, 'e': 0.0015691375324596295}",25,14,26.016436478887123,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6455,False,"{'a': 0.01, 'e': 0.0015675683949271698}",30,16,26.26420575124435,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6456,False,"{'a': 0.01, 'e': 0.0015660008265322427}",20,12,15.883626433847937,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6457,False,"{'a': 0.01, 'e': 0.0015644348257057104}",25,15,21.711130914676136,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6458,False,"{'a': 0.01, 'e': 0.0015628703908800046}",20,12,14.562086087867005,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6459,False,"{'a': 0.01, 'e': 0.0015613075204891247}",20,11,16.981827404100315,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6460,False,"{'a': 0.01, 'e': 0.0015597462129686357}",20,12,16.305559718993802,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6461,False,"{'a': 0.01, 'e': 0.001558186466755667}",25,18,15.501479817540293,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6462,False,"{'a': 0.01, 'e': 0.0015566282802889112}",25,18,13.29935539379401,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6463,False,"{'a': 0.01, 'e': 0.0015550716520086223}",20,12,15.327814230653415,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6464,False,"{'a': 0.01, 'e': 0.0015535165803566137}",25,13,24.908164032778078,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6465,False,"{'a': 0.01, 'e': 0.001551963063776257}",20,9,23.210756081218317,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6466,False,"{'a': 0.01, 'e': 0.001550411100712481}",20,4,24.06043514567799,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6467,False,"{'a': 0.01, 'e': 0.0015488606896117683}",20,5,25.31300265852319,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6468,False,"{'a': 0.01, 'e': 0.0015473118289221566}",30,13,29.936932632633695,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6469,False,"{'a': 0.01, 'e': 0.0015457645170932344}",30,16,25.38611376787844,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6470,False,"{'a': 0.01, 'e': 0.0015442187525761411}",30,13,29.791477341463526,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6471,False,"{'a': 0.01, 'e': 0.0015426745338235652}",20,14,13.36770356749091,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6472,False,"{'a': 0.01, 'e': 0.0015411318592897414}",20,10,18.791894753021392,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6473,False,"{'a': 0.01, 'e': 0.0015395907274304518}",25,16,16.67749425234225,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6474,False,"{'a': 0.01, 'e': 0.0015380511367030212}",20,10,20.98059476194089,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6475,False,"{'a': 0.01, 'e': 0.0015365130855663183}",20,7,27.97787849694623,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6476,False,"{'a': 0.01, 'e': 0.001534976572480752}",25,19,11.568015554572856,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6477,False,"{'a': 0.01, 'e': 0.0015334415959082713}",30,17,24.030153108091465,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6478,False,"{'a': 0.01, 'e': 0.001531908154312363}",20,14,12.384828316448187,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6479,False,"{'a': 0.01, 'e': 0.0015303762461580505}",25,17,11.628913798026833,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6480,False,"{'a': 0.01, 'e': 0.0015288458699118926}",30,16,27.164303353962637,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6481,False,"{'a': 0.01, 'e': 0.0015273170240419807}",20,12,14.669140685551705,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6482,False,"{'a': 0.01, 'e': 0.0015257897070179386}",25,8,27.367581229143966,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6483,False,"{'a': 0.01, 'e': 0.0015242639173109207}",30,23,14.99645406248698,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6484,False,"{'a': 0.01, 'e': 0.0015227396533936098}",20,13,12.881629484624828,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6485,False,"{'a': 0.01, 'e': 0.0015212169137402162}",25,7,37.46598927029106,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6486,False,"{'a': 0.01, 'e': 0.001519695696826476}",20,13,12.647717819021855,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6487,False,"{'a': 0.01, 'e': 0.0015181760011296495}",20,10,20.713638335076986,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6488,False,"{'a': 0.01, 'e': 0.0015166578251285198}",20,14,8.70582140428763,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6489,False,"{'a': 0.01, 'e': 0.0015151411673033912}",25,14,20.2304882699146,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6490,False,"{'a': 0.01, 'e': 0.001513626026136088}",25,14,20.777551340551646,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6491,False,"{'a': 0.01, 'e': 0.0015121124001099518}",20,13,14.931944426919497,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6492,False,"{'a': 0.01, 'e': 0.0015106002877098418}",20,16,8.3200390304289,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6493,False,"{'a': 0.01, 'e': 0.001509089687422132}",25,17,15.790910913692672,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6494,False,"{'a': 0.01, 'e': 0.00150758059773471}",20,4,27.916886889803564,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6495,False,"{'a': 0.01, 'e': 0.0015060730171369751}",25,14,19.83312308330584,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6496,False,"{'a': 0.01, 'e': 0.0015045669441198382}",20,10,21.720044987736078,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6497,False,"{'a': 0.01, 'e': 0.0015030623771757183}",30,18,22.006556392228557,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6498,False,"{'a': 0.01, 'e': 0.0015015593147985427}",20,2,31.31391887965079,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6499,False,"{'a': 0.01, 'e': 0.001500057755483744}",30,17,20.791913812168282,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6500,False,"{'a': 0.01, 'e': 0.0014985576977282603}",25,16,18.6677623214815,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6501,False,"{'a': 0.01, 'e': 0.0014970591400305321}",20,9,23.47786650530203,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6502,False,"{'a': 0.01, 'e': 0.0014955620808905015}",20,8,24.35830658530879,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6503,False,"{'a': 0.01, 'e': 0.001494066518809611}",25,14,19.338830729951805,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6504,False,"{'a': 0.01, 'e': 0.0014925724522908016}",20,8,20.70339822631456,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6505,False,"{'a': 0.01, 'e': 0.0014910798798385106}",25,14,20.79072215640914,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6506,False,"{'a': 0.01, 'e': 0.001489588799958672}",30,16,27.178993063957844,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6507,False,"{'a': 0.01, 'e': 0.0014880992111587135}",25,13,25.885982480488593,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6508,False,"{'a': 0.01, 'e': 0.0014866111119475548}",25,17,16.51554666285253,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6509,False,"{'a': 0.01, 'e': 0.0014851245008356071}",20,9,21.780827072535832,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6510,False,"{'a': 0.01, 'e': 0.0014836393763347716}",30,16,25.381196208282304,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6511,False,"{'a': 0.01, 'e': 0.0014821557369584367}",25,14,18.96008076213165,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6512,False,"{'a': 0.01, 'e': 0.0014806735812214783}",25,0,41.358318141898266,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
6513,False,"{'a': 0.01, 'e': 0.0014791929076402568}",25,15,15.612860296483905,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6514,False,"{'a': 0.01, 'e': 0.0014777137147326167}",20,6,24.110053038393033,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6515,False,"{'a': 0.01, 'e': 0.001476236001017884}",30,22,19.331052661693015,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6516,False,"{'a': 0.01, 'e': 0.0014747597650168662}",25,7,33.73099040753438,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6517,False,"{'a': 0.01, 'e': 0.0014732850052518493}",25,13,24.585656170249855,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6518,False,"{'a': 0.01, 'e': 0.0014718117202465973}",20,12,14.53893748353459,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6519,False,"{'a': 0.01, 'e': 0.001470339908526351}",30,16,25.5934221933167,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6520,False,"{'a': 0.01, 'e': 0.0014688695686178245}",20,10,16.968583098940528,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6521,False,"{'a': 0.01, 'e': 0.0014674006990492065}",25,12,24.348236971253623,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6522,False,"{'a': 0.01, 'e': 0.0014659332983501575}",25,10,26.98719166418126,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6523,False,"{'a': 0.01, 'e': 0.0014644673650518073}",20,9,24.52235826934777,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6524,False,"{'a': 0.01, 'e': 0.0014630028976867554}",20,12,15.836825533448321,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6525,False,"{'a': 0.01, 'e': 0.0014615398947890688}",20,11,19.14191809168404,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6526,False,"{'a': 0.01, 'e': 0.0014600783548942796}",20,12,15.882011821192231,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6527,False,"{'a': 0.01, 'e': 0.0014586182765393854}",25,12,25.68267044309143,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6528,False,"{'a': 0.01, 'e': 0.001457159658262846}",20,11,15.311469918587628,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6529,False,"{'a': 0.01, 'e': 0.001455702498604583}",20,13,13.429620225264319,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6530,False,"{'a': 0.01, 'e': 0.0014542467961059786}",20,0,35.959613143820086,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6531,False,"{'a': 0.01, 'e': 0.0014527925493098726}",30,10,36.334322556445755,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6532,False,"{'a': 0.01, 'e': 0.0014513397567605627}",25,8,26.768196745271595,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6533,False,"{'a': 0.01, 'e': 0.001449888417003802}",20,3,30.842999692039847,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6534,False,"{'a': 0.01, 'e': 0.0014484385285867983}",35,13,43.65747852307331,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
6535,False,"{'a': 0.01, 'e': 0.0014469900900582115}",20,11,17.82724461943678,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6536,False,"{'a': 0.01, 'e': 0.0014455430999681532}",25,19,11.809677980058263,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6537,False,"{'a': 0.01, 'e': 0.0014440975568681851}",20,15,11.159175467888023,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6538,False,"{'a': 0.01, 'e': 0.001442653459311317}",20,14,12.114983184152372,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6539,False,"{'a': 0.01, 'e': 0.0014412108058520056}",25,3,37.61951646551472,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
6540,False,"{'a': 0.01, 'e': 0.0014397695950461537}",25,16,15.40023765629465,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6541,False,"{'a': 0.01, 'e': 0.0014383298254511075}",30,12,33.9695931715503,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6542,False,"{'a': 0.01, 'e': 0.0014368914956256564}",25,17,14.306505550155718,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6543,False,"{'a': 0.01, 'e': 0.0014354546041300308}",35,23,20.14274864200502,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6544,False,"{'a': 0.01, 'e': 0.0014340191495259007}",20,15,10.751722993675784,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6545,False,"{'a': 0.01, 'e': 0.0014325851303763747}",25,14,22.366037672339797,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6546,False,"{'a': 0.01, 'e': 0.0014311525452459983}",20,14,10.739218571211424,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6547,False,"{'a': 0.01, 'e': 0.0014297213927007525}",20,12,15.916879475437025,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6548,False,"{'a': 0.01, 'e': 0.0014282916713080516}",20,10,18.540709658960186,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6549,False,"{'a': 0.01, 'e': 0.0014268633796367437}",25,15,22.88573504803404,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6550,False,"{'a': 0.01, 'e': 0.001425436516257107}",20,10,16.858833461293642,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6551,False,"{'a': 0.01, 'e': 0.0014240110797408498}",20,10,21.724247926554487,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6552,False,"{'a': 0.01, 'e': 0.0014225870686611088}",35,19,31.59067070836789,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6553,False,"{'a': 0.01, 'e': 0.0014211644815924477}",30,18,23.836680438902242,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6554,False,"{'a': 0.01, 'e': 0.0014197433171108554}",25,13,16.633788651316806,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
6555,False,"{'a': 0.01, 'e': 0.0014183235737937445}",30,11,34.7255512584144,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6556,False,"{'a': 0.01, 'e': 0.0014169052502199506}",20,6,26.28658094402749,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6557,False,"{'a': 0.01, 'e': 0.0014154883449697309}",35,12,37.2427050397551,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
6558,False,"{'a': 0.01, 'e': 0.001414072856624761}",25,20,9.87250360492455,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6559,False,"{'a': 0.01, 'e': 0.0014126587837681363}",30,12,35.398271226733215,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6560,False,"{'a': 0.01, 'e': 0.0014112461249843682}",20,0,27.862856967362283,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6561,False,"{'a': 0.01, 'e': 0.0014098348788593837}",25,0,37.43170212387694,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
6562,False,"{'a': 0.01, 'e': 0.0014084250439805243}",25,6,29.40656540182573,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6563,False,"{'a': 0.01, 'e': 0.0014070166189365438}",25,15,20.160519681879705,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6564,False,"{'a': 0.01, 'e': 0.0014056096023176074}",25,12,23.53311331735144,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6565,False,"{'a': 0.01, 'e': 0.0014042039927152897}",30,7,34.138646417747864,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
6566,False,"{'a': 0.01, 'e': 0.0014027997887225744}",20,10,20.284251621197996,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6567,False,"{'a': 0.01, 'e': 0.0014013969889338518}",30,16,26.812158701968183,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6568,False,"{'a': 0.01, 'e': 0.001399995591944918}",25,17,15.732645741649135,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6569,False,"{'a': 0.01, 'e': 0.0013985955963529732}",25,10,25.678811339507735,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6570,False,"{'a': 0.01, 'e': 0.00139719700075662}",20,7,23.09198849742587,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6571,False,"{'a': 0.01, 'e': 0.0013957998037558634}",35,17,38.08765028619173,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
